CS1,CS2,CS3,CS4,CS5,CS6,Energie,Poids,N° image
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0279643160383957,3189.44957801375,1021
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.033818066679725,3120.58354523894,1022
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0442251422150357,3132.13949830931,1023
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0237478163876091,3525.09391029296,1024
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0240335106743508,3222.14579867082,1025
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0423651488776352,3181.05963938411,1026
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0208381392632946,3523.06914379786,1027
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0370806222999244,3139.41726901354,1028
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449800999393073,3056.41156892367,1029
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0419488866748919,3159.61627022181,1030
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0239958767221148,3223.99969644501,1031
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0411506620892402,3082.69898101337,1032
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449462250986721,3213.49602782117,1033
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0429418793037552,3198.49521964596,1034
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0221315031326469,3523.58241566654,1035
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0326775257312866,3128.70887756389,1036
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0206127512350746,3373.84820659907,1037
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.039068234117225,3109.58070430004,1038
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.023297651607575,3255.06588246334,1039
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0421749881267093,3116.83551473222,1040
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.022006929498788,3293.73578394477,1041
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0203341172115577,3355.32025092358,1042
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0326696549572438,3126.2583830255,1043
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447870508849564,3058.43276505164,1044
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0219059435129726,3619.19271652856,1045
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0245566270136417,3424.13146221794,1046
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0216977228681471,3283.43539479755,1047
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449571464374154,3151.48454235187,1048
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0344499297820848,3194.48134022242,1049
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.024091024792253,3293.64222674299,1050
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0376991998144206,3125.93982437777,1051
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0262979633882663,3217.2291376291,1052
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0240126410193475,3739.29515565026,1053
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0258519377427134,3193.0355279372,1054
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449803130648355,3074.84997380232,1055
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.027140824822467,3181.44974831485,1056
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.020159927119658,3441.9880051662,1057
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0444099802384734,3058.78058777207,1058
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0370883767055518,3143.34560195918,1059
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449262662261136,3081.05372867568,1060
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0215857905802054,3360.43711288964,1061
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449414018911678,3059.77064761502,1062
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0416252857103889,3130.25997252499,1063
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.037373241693121,3213.88324599102,1064
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0283295812079561,3220.17035609778,1065
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.038879643088547,3118.57640254547,1066
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0211764139206684,3334.4394348756,1067
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0371340653698809,3132.24534542748,1068
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449741126328289,3115.96798012693,1069
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.023309740935452,3250.45717149048,1070
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0208105310551473,3342.7188561959,1071
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0370211720541798,3250.09807171675,1072
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0442743647873125,3280.65503161853,1073
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0348121160043854,3139.73121019575,1074
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448795755530892,3109.38254497989,1075
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0336920726880757,3129.3216168733,1076
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0263183255464508,3284.79244892109,1077
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0425396370453036,3084.29412334802,1078
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0426097313589679,3150.36020603107,1079
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0426144569606339,3113.73804145239,1080
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0341898807615703,3132.65259746392,1081
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0312248106942655,3165.23636056603,1082
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0405706948630793,3128.71524540012,1083
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0439809252328453,3123.78319639038,1084
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.021640402280754,3331.17129495542,1085
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0232450271009064,3236.12467092745,1086
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.04084784335474,3126.09006181795,1087
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0434341660385977,3064.12483965519,1088
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0395243955150537,3109.0726962659,1089
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448456472172072,3080.85704298019,1090
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0356127561710115,3106.36042474911,1091
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0269326089177362,3232.94690754041,1092
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0273422810385784,3236.9544662578,1093
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0227676117074911,3506.63147920046,1094
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0213700656556751,3576.47102409818,1095
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0404094793673918,3094.96779276984,1096
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0355565310496333,3170.96730200621,1097
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.022709453268606,3254.18763594601,1098
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0287129260174844,3230.47688339406,1099
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0224340685824136,3680.83508785909,1100
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217598322887956,3270.91061489149,1101
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0230525962678157,3265.98198924254,1102
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0297060980176819,3150.4026221897,1103
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0441133456069479,3134.3582476144,1104
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.022894115328485,3673.81210867735,1105
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044509000761573,3057.033781862,1106
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0271330871354609,3229.55963620325,1107
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0202409081158599,3345.66203239697,1108
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0378211862368779,3095.42649379758,1109
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0282165043607452,3236.51315602466,1110
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0276466929892514,3209.87041185768,1111
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0444239968212926,3244.74275998487,1112
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0431032001767808,3067.26522511956,1113
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0243211902592736,3832.95781928071,1114
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0396151082428614,3085.94306829984,1115
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0222086593369369,3350.72297252174,1116
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044596062996027,3066.63062825563,1117
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044832482124788,3240.23124670329,1118
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0393728012797745,3204.76439641926,1119
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0243058984909376,3400.59267498794,1120
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0243432700298456,3804.15457040571,1121
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0418692789766528,3196.77312815722,1122
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0408500567280199,3158.95320209323,1123
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0218506876190787,3338.32110619888,1124
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0229674325571106,3355.52541867499,1125
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0436859753796751,3061.46846775622,1126
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0274884785478297,3244.74562754863,1127
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0301233539036998,3222.15702694669,1128
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0442486522509054,3138.77827813827,1129
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0270527634295896,3179.1404522739,1130
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0445596255400291,3084.82990122276,1131
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0424640267481998,3197.17216831741,1132
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.022355005758382,3567.78402152921,1133
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0245678098227321,3309.33383668609,1134
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0258409650381668,3220.05710336728,1135
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.020428676591292,3330.63402456282,1136
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0433304881813138,3075.94706876245,1137
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0213245836864468,3289.69237582734,1138
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0405565538393803,3225.20496760579,1139
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449667543937093,3103.23416134185,1140
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0327177940279159,3141.92251512887,1141
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447917920545183,3288.10721526682,1142
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0240284048284777,3282.25247199135,1143
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0440277162085367,3080.70140301876,1144
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0227075250338201,3544.37240434996,1145
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0356720585916429,3123.47201342522,1146
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0306409281285484,3162.59657094924,1147
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0280453280254845,3169.20439671485,1148
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0244152983342724,3276.56983814183,1149
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0235397301031279,3352.37038744435,1150
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0227343218648877,3322.35398597012,1151
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0307910892843433,3207.17335480557,1152
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0402299885574348,3086.16192153782,1153
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0397352434161392,3082.67197864364,1154
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0274985365193885,3305.99766104964,1155
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0308956499647421,3308.32582179582,1156
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0422421403389342,3072.33981411444,1157
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0206826156489906,3347.70545742004,1158
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0243609016831133,3375.67029093704,1159
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0442178653437369,3134.74822576524,1160
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0364208340422296,3170.48166596161,1161
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0220808810967955,3290.3996274887,1162
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0210081133672202,3486.46945604113,1163
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449570887328158,3057.40235620415,1164
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0424461359136691,3076.80035489985,1165
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447771692629879,3057.39142361271,1166
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0425814347430623,3068.74123299214,1167
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0433602551772619,3068.33449293097,1168
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.043560740102882,3287.99917834542,1169
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0247276858792371,3244.79738265448,1170
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0443906405555464,3067.24339625496,1171
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0204412967557921,3328.3998517646,1172
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447526004695718,3096.6843797681,1173
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0354298976792825,3122.7517784373,1174
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0366786013835403,3140.96261009023,1175
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0265923403076157,3234.76576813087,1176
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0441255625945399,3084.23780014453,1177
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0431447926925071,3228.34382142192,1178
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0424555524146368,3073.15781449344,1179
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0432774425735893,3251.18427389946,1180
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.026182236126858,3222.42430389025,1181
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447176422793697,3119.56186950245,1182
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449801164914736,3104.67422770289,1183
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.027166341853399,3221.27645035094,1184
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0240641253534233,3588.89178303806,1185
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0222107768682664,3665.10746316841,1186
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0397612389526545,3218.45339373666,1187
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0332626753364256,3121.9933729459,1188
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0214153268646826,3552.42406464035,1189
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0223769790815676,3675.1141997356,1190
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0285966827451963,3163.09815362025,1191
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217263589198638,3273.65993268273,1192
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0269294485398958,3257.7796661281,1193
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449130611767885,3141.78077151456,1194
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0215601623305332,3589.22894514836,1195
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200419832044926,3396.51903125952,1196
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0230242898285139,3249.63477518167,1197
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.031637563942089,3139.50301738186,1198
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0212927411527637,3357.79413470368,1199
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449796311316644,3117.72873762657,1200
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0214689209232108,3446.73537016519,1201
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0242930169790503,3821.21241561417,1202
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0206289972455805,3348.77814234598,1203
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0216446085239915,3508.52188258349,1204
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0285122123987875,3247.72796840444,1205
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0251033357344574,3269.35733248946,1206
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0254710311610045,3338.08999008062,1207
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0349507014893868,3120.16356498937,1208
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.020571327018687,3500.11704498683,1209
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0283170263334371,3169.85439166077,1210
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0417277635827804,3174.49528913505,1211
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0221155559736908,3644.61738542498,1212
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0249902243781432,3237.63378792121,1213
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0369534238598671,3134.40126511132,1214
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0428452613845119,3154.03947668938,1215
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0397722071796614,3128.62512965018,1216
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0439712625848616,3072.22102877496,1217
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0241919024314204,3733.52053184446,1218
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0215017850656246,3599.60657293365,1219
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217811911589002,3626.65440398444,1220
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448787431251496,3118.61930034583,1221
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0280901510140835,3360.78156395328,1222
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447034912279475,3098.34634044758,1223
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0219259658977331,3267.11469300018,1224
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0210818170963781,3373.71533405721,1225
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0213928526902471,3459.76712711062,1226
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0368725941203412,3156.30331884386,1227
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.037210264827358,3136.06679922934,1228
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0244806350962964,3304.84357964842,1229
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.04485089944619,3117.79189640599,1230
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0255023438826374,3198.0509772588,1231
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0240272264452788,3707.14350038317,1232
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449532126007618,3057.15532009295,1233
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0247654382494246,3259.83430071964,1234
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0299093937857405,3189.74715690147,1235
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449804510843072,3314.41198893791,1236
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0445761234859524,3056.63304051309,1237
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044490731782553,3077.15027459594,1238
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0221503849578553,3452.7304983602,1239
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0436233715677063,3087.2599048897,1240
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0246729039354098,3253.95256884585,1241
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448008834982945,3089.52240932429,1242
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0206956150784927,3308.99787541351,1243
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0284165585618124,3206.64431950628,1244
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0236454685419797,3743.2336052589,1245
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0220562790628927,3260.9525318443,1246
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0385207288087621,3205.59375153223,1247
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0258386986963596,3393.26904330204,1248
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0306163556300341,3178.5242863369,1249
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.040665106676186,3140.57303273237,1250
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0213108606161252,3286.18131046134,1251
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0226288406470534,3334.26517688799,1252
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0208765652918438,3348.3754096293,1253
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0259051068084168,3230.3479519157,1254
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447741258644653,3060.48184581394,1255
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0414953406332794,3082.59349189671,1256
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0430887887423132,3069.28678411624,1257
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0243099331129239,3833.48998339556,1258
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0237054363448697,3634.00531741439,1259
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0438872431630345,3079.64633494232,1260
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0209961051217674,3296.55956781096,1261
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.043045771846032,3203.15219906515,1262
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0201337061206961,3416.1778125157,1263
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0205743193039622,3500.43118108401,1264
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0408133836833336,3110.31359811085,1265
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.027204820158711,3191.60835567721,1266
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0442921889060879,3192.62199206723,1267
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0210350532833106,3385.05698079505,1268
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0412272945230693,3074.30761982968,1269
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0295234216673177,3187.78181462187,1270
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0276049378751105,3268.68272624227,1271
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200723881225101,3365.13443368513,1272
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0404377297333993,3123.06838138155,1273
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0413445008165921,3104.37697675251,1274
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.028199010464527,3200.13347623117,1275
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0243751683761713,3356.55988580867,1276
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447541063015765,3087.07098278566,1277
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0247379095033265,3214.84583674339,1278
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0280237006866987,3274.62995015086,1279
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0282014218526781,3226.59339036094,1280
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0202468187057803,3375.84619251214,1281
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0442719176204219,3080.22375105451,1282
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0233538048323997,3237.44526615812,1283
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0314910119836846,3232.1747746059,1284
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0221006497495426,3277.24114538774,1285
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.023709193028141,3552.29960085295,1286
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0204015761638472,3463.30572082425,1287
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0204581137915186,3430.49374539296,1288
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0245147502523487,3479.55539510573,1289
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0386442361686011,3090.82928544252,1290
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200825329817617,3423.75717547821,1291
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0445475148176268,3211.97055615583,1292
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447545418967801,3058.02136300178,1293
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217834909196487,3604.45466870354,1294
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0275756418587092,3274.40656508662,1295
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.023626929737934,3672.2551002562,1296
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0223797450318872,3266.80001343159,1297
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0296963104478371,3165.84010648389,1298
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449130004051347,3066.77221937382,1299
